t=2025-12-19T11:46:15-0500 lvl=info msg="no configuration paths supplied"
t=2025-12-19T11:46:15-0500 lvl=info msg="using configuration at default config path" path="/Users/fibonacci/Library/Application Support/ngrok/ngrok.yml"
t=2025-12-19T11:46:15-0500 lvl=info msg="open config file" path="/Users/fibonacci/Library/Application Support/ngrok/ngrok.yml" err=nil
t=2025-12-19T12:37:30-0500 lvl=info msg="join connections" obj=join id=17b7e2a84ff6 l=[::1]:5173 r=[2600:4040:2722:3200:6cfb:1e7a:b9e6:1c31]:44224
t=2025-12-19T12:37:30-0500 lvl=info msg="join connections" obj=join id=cb0ac5d98288 l=[::1]:5173 r=[2600:4040:2722:3200:6cfb:1e7a:b9e6:1c31]:44224
t=2025-12-19T12:37:31-0500 lvl=info msg="join connections" obj=join id=b7576c280f12 l=[::1]:5173 r=[2600:4040:2722:3200:6cfb:1e7a:b9e6:1c31]:44240
t=2025-12-19T12:39:15-0500 lvl=info msg="join connections" obj=join id=43f69a2f78e7 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:15-0500 lvl=info msg="join connections" obj=join id=3fca075de1df l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:15-0500 lvl=info msg="join connections" obj=join id=d0ffa4bb8215 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:15-0500 lvl=info msg="join connections" obj=join id=147b885b95e8 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:15-0500 lvl=info msg="join connections" obj=join id=de1bbec72833 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:15-0500 lvl=info msg="join connections" obj=join id=c21f04114002 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:15-0500 lvl=info msg="join connections" obj=join id=7e0efad57e45 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:16-0500 lvl=info msg="join connections" obj=join id=de1b4398dba4 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:16-0500 lvl=info msg="join connections" obj=join id=f7a26994ff1a l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:16-0500 lvl=info msg="join connections" obj=join id=cd86fd037cac l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:39:16-0500 lvl=info msg="join connections" obj=join id=7ee36a4d9033 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:56048
t=2025-12-19T12:39:50-0500 lvl=info msg="join connections" obj=join id=d675713ca5f2 l=[::1]:5173 r=[2600:1003:b034:28d1:ec1c:f245:7c1a:3d3b]:59806
t=2025-12-19T12:49:00-0500 lvl=info msg="join connections" obj=join id=a7c3e97626e2 l=[::1]:5173 r=[2a01:111:f400:fe5b::100]:10771
t=2025-12-19T12:49:00-0500 lvl=info msg="join connections" obj=join id=46140ca3cb75 l=[::1]:5173 r=147.9.2.204:64426
t=2025-12-19T12:49:00-0500 lvl=info msg="join connections" obj=join id=ee8784032dbd l=[::1]:5173 r=147.9.2.204:64426
t=2025-12-19T12:49:00-0500 lvl=info msg="join connections" obj=join id=f40b4e8946cf l=[::1]:5173 r=147.9.2.204:64426
t=2025-12-19T12:49:00-0500 lvl=info msg="join connections" obj=join id=0777f09f8077 l=[::1]:5173 r=147.9.2.204:64426
t=2025-12-19T12:49:00-0500 lvl=info msg="join connections" obj=join id=d5a808c0c0b7 l=[::1]:5173 r=147.9.2.204:51092
t=2025-12-19T12:50:43-0500 lvl=info msg="join connections" obj=join id=d99d0001b1bb l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:50:43-0500 lvl=info msg="join connections" obj=join id=21fd26118315 l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:50:43-0500 lvl=info msg="join connections" obj=join id=a038f387384c l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:51:11-0500 lvl=info msg="join connections" obj=join id=1164497be9a3 l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:51:11-0500 lvl=info msg="join connections" obj=join id=a3b53b28f048 l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:51:11-0500 lvl=info msg="join connections" obj=join id=5ccde38f4928 l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:51:11-0500 lvl=info msg="join connections" obj=join id=9016548a8ddd l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:51:11-0500 lvl=info msg="join connections" obj=join id=5416525533aa l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:51:12-0500 lvl=info msg="join connections" obj=join id=90217e4890e6 l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:51:12-0500 lvl=info msg="join connections" obj=join id=751a8175bf2e l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59883
t=2025-12-19T12:51:13-0500 lvl=info msg="join connections" obj=join id=51edc2a30876 l=[::1]:5173 r=[2607:fb90:640e:ce26:d1e6:f9a1:c7ce:1acf]:59890
t=2025-12-19T13:31:39-0500 lvl=info msg="join connections" obj=join id=8aa27100f0df l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:39-0500 lvl=info msg="join connections" obj=join id=dc7cef440479 l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:39-0500 lvl=info msg="join connections" obj=join id=3f6b07b74201 l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:40-0500 lvl=info msg="join connections" obj=join id=84ae979cb0bb l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:40-0500 lvl=info msg="join connections" obj=join id=c4559c30402a l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:40-0500 lvl=info msg="join connections" obj=join id=84ff7ed495b6 l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:41-0500 lvl=info msg="join connections" obj=join id=35f51249cc9d l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:41-0500 lvl=info msg="join connections" obj=join id=eff3ddff3936 l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:41-0500 lvl=info msg="join connections" obj=join id=93c81d60b056 l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:41-0500 lvl=info msg="join connections" obj=join id=7268c92db658 l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:31:41-0500 lvl=info msg="join connections" obj=join id=fcc3e9b564ff l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49882
t=2025-12-19T13:31:57-0500 lvl=info msg="join connections" obj=join id=6e26e2b4843d l=[::1]:5173 r=[2607:fb90:ea93:8728:e8e1:d583:c170:eb35]:49879
t=2025-12-19T13:32:39-0500 lvl=info msg="join connections" obj=join id=287167b3a705 l=[::1]:5173 r=147.9.2.204:48368
t=2025-12-19T13:32:39-0500 lvl=info msg="join connections" obj=join id=24b99f0c3afe l=[::1]:5173 r=147.9.2.204:48368
t=2025-12-19T13:32:39-0500 lvl=info msg="join connections" obj=join id=e87264493a02 l=[::1]:5173 r=147.9.2.204:48368
t=2025-12-19T13:32:39-0500 lvl=info msg="join connections" obj=join id=abeb58eda2f0 l=[::1]:5173 r=147.9.2.204:48368
t=2025-12-19T13:32:39-0500 lvl=info msg="join connections" obj=join id=a10db697f5f7 l=[::1]:5173 r=147.9.2.204:56239
t=2025-12-19T13:33:25-0500 lvl=info msg="join connections" obj=join id=c8c3ecaf9459 l=[::1]:5173 r=147.9.2.204:48368
